disp_i,disp_j,disp_k,ids,pressure,temperature,X,Y,Z
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,145,265,475
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,155,265,475
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,165,265,475
-0.0074005,-0.082368,-1.6525,2.31E+05,1.15E+07,391.2,175,265,475
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,185,265,475
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,195,265,475
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,205,265,475
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,215,265,475
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,225,265,475
-0.0096299,-0.074166,-1.6538,3.96E+05,1.14E+07,390.59,235,265,475
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,245,265,475
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,255,265,475
-0.01087,-0.072404,-1.656,2.60E+05,1.13E+07,389.76,265,265,475
-0.01087,-0.072404,-1.656,2.60E+05,1.13E+07,389.76,275,265,475
-0.01087,-0.072404,-1.656,2.60E+05,1.13E+07,389.76,285,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,295,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,305,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,315,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,325,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,335,265,475
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,345,265,475
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,355,265,475
-0.012723,-0.0862,-1.6461,3.06E+05,1.13E+07,389.85,365,265,475
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,375,265,475
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,385,265,475
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,395,265,475
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,405,265,475
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,415,265,475
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,425,265,475
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,435,265,475
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,445,265,475
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,455,265,475
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,465,265,475
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,475,265,475
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,485,265,475
-0.015127,-0.072147,-1.6282,2.94E+05,1.15E+07,391.28,495,265,475
-0.015315,-0.083487,-1.634,3.83E+05,1.13E+07,389.54,505,265,475
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,515,265,475
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,525,265,475
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,535,265,475
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,545,265,475
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,555,265,475
-0.015746,-0.078478,-1.6127,2.87E+05,1.15E+07,391.73,565,265,475
-0.015746,-0.078478,-1.6127,2.87E+05,1.15E+07,391.73,575,265,475
-0.015746,-0.078478,-1.6127,2.87E+05,1.15E+07,391.73,585,265,475
-0.016352,-0.07521,-1.625,3.59E+05,1.12E+07,389.29,595,265,475
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,5,265,485
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,15,265,485
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,25,265,485
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,35,265,485
-0.0031751,-0.076968,-1.6636,3.72E+05,1.14E+07,390.13,45,265,485
-0.0031751,-0.076968,-1.6636,3.72E+05,1.14E+07,390.13,55,265,485
-0.0043882,-0.083663,-1.6605,3.89E+05,1.14E+07,390.27,65,265,485
-0.0043882,-0.083663,-1.6605,3.89E+05,1.14E+07,390.27,75,265,485
-0.0043882,-0.083663,-1.6605,3.89E+05,1.14E+07,390.27,85,265,485
-0.0058236,-0.082577,-1.6644,3.87E+05,1.13E+07,389.34,95,265,485
-0.0058236,-0.082577,-1.6644,3.87E+05,1.13E+07,389.34,105,265,485
-0.0058236,-0.082577,-1.6644,3.87E+05,1.13E+07,389.34,115,265,485
-0.0058236,-0.082577,-1.6644,3.87E+05,1.13E+07,389.34,125,265,485
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,135,265,485
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,145,265,485
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,155,265,485
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,165,265,485
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,175,265,485
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,185,265,485
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,195,265,485
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,205,265,485
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,215,265,485
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,225,265,485
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,235,265,485
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,245,265,485
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,255,265,485
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,265,265,485
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,275,265,485
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,285,265,485
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,295,265,485
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,305,265,485
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,315,265,485
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,325,265,485
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,335,265,485
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,345,265,485
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,355,265,485
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,365,265,485
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,375,265,485
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,385,265,485
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,395,265,485
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,405,265,485
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,415,265,485
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,425,265,485
-0.014258,-0.080292,-1.6356,3.81E+05,1.14E+07,390.66,435,265,485
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,445,265,485
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,455,265,485
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,465,265,485
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,475,265,485
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,485,265,485
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,495,265,485
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,505,265,485
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,515,265,485
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,525,265,485
-0.015704,-0.072418,-1.6299,2.87E+05,1.13E+07,390.15,535,265,485
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,545,265,485
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,555,265,485
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,565,265,485
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,575,265,485
-0.016352,-0.07521,-1.625,3.59E+05,1.12E+07,389.29,585,265,485
-0.016352,-0.07521,-1.625,3.59E+05,1.12E+07,389.29,595,265,485
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,5,265,495
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,15,265,495
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,25,265,495
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,35,265,495
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,45,265,495
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,55,265,495
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,65,265,495
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,75,265,495
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,85,265,495
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,95,265,495
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,105,265,495
-0.0058236,-0.082577,-1.6644,3.87E+05,1.13E+07,389.34,115,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,125,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,135,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,145,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,155,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,165,265,495
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,175,265,495
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,185,265,495
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,195,265,495
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,205,265,495
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,215,265,495
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,225,265,495
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,235,265,495
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,245,265,495
-0.010073,-0.08615,-1.6583,2.33E+05,1.12E+07,389.03,255,265,495
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,265,265,495
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,275,265,495
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,285,265,495
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,295,265,495
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,305,265,495
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,315,265,495
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,325,265,495
-0.01205,-0.078681,-1.6514,2.33E+05,1.13E+07,389.66,335,265,495
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,345,265,495
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,355,265,495
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,365,265,495
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,375,265,495
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,385,265,495
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,395,265,495
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,405,265,495
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,415,265,495
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,425,265,495
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,435,265,495
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,445,265,495
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,455,265,495
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,465,265,495
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,475,265,495
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,485,265,495
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,495,265,495
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,505,265,495
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,515,265,495
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,525,265,495
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,535,265,495
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,545,265,495
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,555,265,495
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,565,265,495
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,575,265,495
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,585,265,495
-0.016352,-0.07521,-1.625,3.59E+05,1.12E+07,389.29,595,265,495
-0.0015863,-0.074741,-1.6901,2.41E+05,1.08E+07,385.17,5,265,505
-0.0025622,-0.086333,-1.6708,2.39E+05,1.12E+07,388.39,15,265,505
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,25,265,505
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,35,265,505
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,45,265,505
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,55,265,505
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,65,265,505
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,75,265,505
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,85,265,505
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,95,265,505
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,105,265,505
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,115,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,125,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,135,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,145,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,155,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,165,265,505
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,175,265,505
-0.0080643,-0.071102,-1.6811,2.88E+05,1.09E+07,386.08,185,265,505
-0.0087421,-0.082409,-1.66,2.88E+05,1.13E+07,389.4,195,265,505
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,205,265,505
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,215,265,505
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,225,265,505
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,235,265,505
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,245,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,255,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,265,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,275,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,285,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,295,265,505
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,305,265,505
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,315,265,505
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,325,265,505
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,335,265,505
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,345,265,505
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,355,265,505
-0.012973,-0.073312,-1.66,3.94E+05,1.11E+07,387.8,365,265,505
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,375,265,505
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,385,265,505
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,395,265,505
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,405,265,505
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,415,265,505
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,425,265,505
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,435,265,505
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,445,265,505
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,455,265,505
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,465,265,505
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,475,265,505
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,485,265,505
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,495,265,505
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,505,265,505
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,515,265,505
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,525,265,505
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,535,265,505
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,545,265,505
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,555,265,505
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,565,265,505
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,575,265,505
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,585,265,505
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,595,265,505
-0.0015863,-0.074741,-1.6901,2.41E+05,1.08E+07,385.17,5,265,515
-0.0015863,-0.074741,-1.6901,2.41E+05,1.08E+07,385.17,15,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,25,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,35,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,45,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,55,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,65,265,515
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,75,265,515
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,85,265,515
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,95,265,515
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,105,265,515
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,115,265,515
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,125,265,515
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,135,265,515
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,145,265,515
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,155,265,515
-0.0069268,-0.078332,-1.6724,3.10E+05,1.11E+07,387.76,165,265,515
-0.0080643,-0.071102,-1.6811,2.88E+05,1.09E+07,386.08,175,265,515
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,185,265,515
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,195,265,515
-0.0091658,-0.086135,-1.6759,2.60E+05,1.09E+07,386.02,205,265,515
-0.0091658,-0.086135,-1.6759,2.60E+05,1.09E+07,386.02,215,265,515
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,225,265,515
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,235,265,515
-0.009509,-0.073798,-1.6735,3.10E+05,1.10E+07,386.95,245,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,255,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,265,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,275,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,285,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,295,265,515
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,305,265,515
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,315,265,515
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,325,265,515
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,335,265,515
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,345,265,515
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,355,265,515
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,365,265,515
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,375,265,515
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,385,265,515
-0.013791,-0.075571,-1.6527,3.61E+05,1.11E+07,388.41,395,265,515
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,405,265,515
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,415,265,515
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,425,265,515
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,435,265,515
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,445,265,515
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,455,265,515
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,465,265,515
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,475,265,515
-0.015046,-0.078336,-1.6461,3.47E+05,1.11E+07,388.27,485,265,515
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,495,265,515
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,505,265,515
-0.015721,-0.072639,-1.647,3.73E+05,1.10E+07,387.67,515,265,515
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,525,265,515
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,535,265,515
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,545,265,515
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,555,265,515
-0.016012,-0.078774,-1.6423,3.10E+05,1.10E+07,387.61,565,265,515
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,575,265,515
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,585,265,515
-0.016369,-0.081566,-1.6408,3.65E+05,1.09E+07,387.05,595,265,515
-0.0015863,-0.074741,-1.6901,2.41E+05,1.08E+07,385.17,5,265,525
-0.0015863,-0.074741,-1.6901,2.41E+05,1.08E+07,385.17,15,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,25,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,35,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,45,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,55,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,65,265,525
-0.0033338,-0.080945,-1.6862,2.48E+05,1.08E+07,385.52,75,265,525
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,85,265,525
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,95,265,525
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,105,265,525
-0.0051658,-0.083959,-1.6794,3.47E+05,1.09E+07,386.49,115,265,525
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,125,265,525
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,135,265,525
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,145,265,525
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,155,265,525
-0.0067823,-0.079138,-1.6898,3.47E+05,1.07E+07,384.28,165,265,525
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,175,265,525
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,185,265,525
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,195,265,525
-0.0082409,-0.079869,-1.6904,2.88E+05,1.06E+07,383.74,205,265,525
-0.0091658,-0.086135,-1.6759,2.60E+05,1.09E+07,386.02,215,265,525
-0.0091658,-0.086135,-1.6759,2.60E+05,1.09E+07,386.02,225,265,525
-0.0091658,-0.086135,-1.6759,2.60E+05,1.09E+07,386.02,235,265,525
-0.010607,-0.076084,-1.6883,3.16E+05,1.06E+07,383.48,245,265,525
-0.010607,-0.076084,-1.6883,3.16E+05,1.06E+07,383.48,255,265,525
-0.010607,-0.076084,-1.6883,3.16E+05,1.06E+07,383.48,265,265,525
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,275,265,525
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,285,265,525
-0.011192,-0.081564,-1.6695,3.16E+05,1.09E+07,386.63,295,265,525
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,305,265,525
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,315,265,525
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,325,265,525
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,335,265,525
-0.012226,-0.077835,-1.6719,3.06E+05,1.08E+07,385.8,345,265,525
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,355,265,525
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,365,265,525
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,375,265,525
-0.013197,-0.080127,-1.6713,2.52E+05,1.08E+07,385.21,385,265,525
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,395,265,525
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,405,265,525
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,415,265,525
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,425,265,525
-0.014281,-0.079926,-1.6629,4.02E+05,1.09E+07,385.99,435,265,525
